"year","company_name","company_type","industry_name","country_name","use_case_name","employee_size","uses_ai_bool","revenue_usd","ai_roi_percent","ai_maturity_score"
2022,SyntheticCorp_0321,Synthetic,Healthcare,Japan,Supply Chain Optimization,SME,true,9031635.4,35.5,44
2022,SyntheticCorp_0322,Synthetic,Manufacturing,Germany,Supply Chain Optimization,SME,true,9981229.15,10.5,53
2022,SyntheticCorp_0323,Synthetic,Energy,China,Not adopted,SME,false,36933772.11,0.0,24
2022,SyntheticCorp_0324,Synthetic,Telecom,UK,Not adopted,Enterprise,false,24248150870.2,0.0,27
2022,SyntheticCorp_0325,Synthetic,Telecom,Germany,Demand Forecasting,SME,true,9653147.49,29.74,53
2022,SyntheticCorp_0326,Synthetic,Technology,UK,Supply Chain Optimization,Enterprise,true,1437436957.49,17.74,64
2022,SyntheticCorp_0327,Synthetic,Energy,UK,Not adopted,Enterprise,false,16281371579.68,0.0,0
2022,SyntheticCorp_0328,Synthetic,Retail,India,Recommendation Systems,Enterprise,true,21220371027.98,31.97,40
2022,SyntheticCorp_0329,Synthetic,Technology,UAE,Robotics,Enterprise,true,1832111074.37,14.04,64
2022,SyntheticCorp_0330,Synthetic,Logistics,India,Not adopted,SME,false,41276010.28,0.0,24
2022,SyntheticCorp_0331,Synthetic,Healthcare,USA,Predictive Maintenance,SME,true,31639970.71,16.49,83
2022,SyntheticCorp_0332,Synthetic,E-commerce,Japan,Customer Segmentation,Enterprise,true,49407197303.88,19.67,65
2022,SyntheticCorp_0333,Synthetic,Retail,China,Not adopted,SME,false,10817746.82,0.0,10
2022,SyntheticCorp_0334,Synthetic,E-commerce,UK,Not adopted,SME,false,40808867.71,0.0,40
2022,SyntheticCorp_0335,Synthetic,E-commerce,India,Medical Imaging AI,Enterprise,true,45932814192.88,36.17,75
2022,SyntheticCorp_0336,Synthetic,Energy,Japan,Chatbots,SME,true,30856448.33,26.73,51
2022,SyntheticCorp_0337,Synthetic,Finance,USA,Predictive Maintenance,Enterprise,true,1318466187.23,10.74,68
2022,SyntheticCorp_0338,Synthetic,Retail,India,Medical Imaging AI,SME,true,19259674.08,36.6,47
2022,SyntheticCorp_0339,Synthetic,E-commerce,UK,Medical Imaging AI,SME,true,45434425.78,38.55,60
2022,SyntheticCorp_0340,Synthetic,Manufacturing,China,Not adopted,Enterprise,false,1502310388.46,0.0,21
2022,SyntheticCorp_0341,Synthetic,Finance,UK,Not adopted,SME,false,18264417.78,0.0,17
2022,SyntheticCorp_0342,Synthetic,Technology,Germany,Chatbots,SME,true,2439254.95,31.69,49
2022,SyntheticCorp_0343,Synthetic,Healthcare,China,Recommendation Systems,SME,true,3162217.72,39.34,63
2022,SyntheticCorp_0344,Synthetic,E-commerce,China,Not adopted,Enterprise,false,12596678966.07,0.0,28
2022,SyntheticCorp_0345,Synthetic,Logistics,Germany,Customer Segmentation,SME,true,15675326.15,39.77,76
2022,SyntheticCorp_0346,Synthetic,Retail,UK,Generative AI,SME,true,36647598.82,11.9,75
2022,SyntheticCorp_0347,Synthetic,Technology,Japan,Chatbots,Enterprise,true,43217585837.88,10.85,43
2022,SyntheticCorp_0348,Synthetic,Technology,UK,Predictive Maintenance,Enterprise,true,6832578283.05,39.36,62
2022,SyntheticCorp_0349,Synthetic,Logistics,Brazil,Autonomous Driving,SME,true,21182481.92,13.43,73
2022,SyntheticCorp_0350,Synthetic,Energy,India,Autonomous Driving,Enterprise,true,20992434248.93,34.1,66
2022,SyntheticCorp_0351,Synthetic,Energy,Brazil,Customer Segmentation,SME,true,40522866.55,24.0,60
2022,SyntheticCorp_0352,Synthetic,Technology,Japan,Not adopted,Enterprise,false,17078363728.71,0.0,0
2022,SyntheticCorp_0353,Synthetic,Telecom,Japan,Recommendation Systems,Enterprise,true,45094078372.97,10.69,77
2022,SyntheticCorp_0354,Synthetic,Logistics,USA,Recommendation Systems,SME,true,3040027.88,30.49,68
2022,SyntheticCorp_0355,Synthetic,Healthcare,UAE,Medical Imaging AI,SME,true,8996081.69,39.84,59
2022,SyntheticCorp_0356,Synthetic,Retail,Japan,Demand Forecasting,SME,true,49404699.18,13.98,82
2022,SyntheticCorp_0357,Synthetic,Retail,USA,Supply Chain Optimization,SME,true,1627504.5,18.02,57
2022,SyntheticCorp_0358,Synthetic,Telecom,Brazil,Predictive Maintenance,SME,true,40304393.63,10.41,76
2022,SyntheticCorp_0359,Synthetic,Logistics,USA,Generative AI,Enterprise,true,7143683621.2,27.68,46
2022,SyntheticCorp_0360,Synthetic,Manufacturing,Canada,Recommendation Systems,SME,true,31814868.23,16.25,45
2022,SyntheticCorp_0361,Synthetic,Retail,India,Fraud Detection,SME,true,36427571.17,24.62,40
2022,SyntheticCorp_0362,Synthetic,Technology,Canada,Not adopted,SME,false,7248838.39,0.0,9
2022,SyntheticCorp_0363,Synthetic,Retail,UAE,Medical Imaging AI,Enterprise,true,38842784453.0,19.82,48
2022,SyntheticCorp_0364,Synthetic,Finance,USA,Medical Imaging AI,SME,true,25145860.83,27.43,81
2022,SyntheticCorp_0365,Synthetic,Manufacturing,UK,Autonomous Driving,Enterprise,true,4223891338.39,30.8,63
2022,SyntheticCorp_0366,Synthetic,Manufacturing,India,Supply Chain Optimization,Enterprise,true,46734221560.32,20.02,63
2022,SyntheticCorp_0367,Synthetic,Manufacturing,Japan,Demand Forecasting,Enterprise,true,49241747816.25,36.56,54
2022,SyntheticCorp_0368,Synthetic,Manufacturing,USA,Supply Chain Optimization,SME,true,46984169.76,16.91,80
2022,SyntheticCorp_0369,Synthetic,Retail,China,Demand Forecasting,SME,true,27314234.24,21.34,77
2022,SyntheticCorp_0370,Synthetic,Retail,China,Supply Chain Optimization,SME,true,9345237.25,24.85,79
2022,SyntheticCorp_0371,Synthetic,Healthcare,Germany,Chatbots,SME,true,4473808.45,15.05,48
2022,SyntheticCorp_0372,Synthetic,Manufacturing,USA,Medical Imaging AI,SME,true,22296032.05,31.01,54
2022,SyntheticCorp_0373,Synthetic,Manufacturing,India,Customer Segmentation,SME,true,20299107.48,29.03,40
2022,SyntheticCorp_0374,Synthetic,Energy,China,Not adopted,Enterprise,false,33319103421.98,0.0,10
2022,SyntheticCorp_0375,Synthetic,E-commerce,India,Robotics,SME,true,20185704.43,35.54,46
2022,SyntheticCorp_0376,Synthetic,E-commerce,Germany,Not adopted,SME,false,22347764.56,0.0,37
2022,SyntheticCorp_0377,Synthetic,Retail,UK,Not adopted,Enterprise,false,35427730348.03,0.0,16
2022,SyntheticCorp_0378,Synthetic,Technology,USA,Customer Segmentation,SME,true,22252853.67,12.99,63
2022,SyntheticCorp_0379,Synthetic,Technology,Japan,Generative AI,Enterprise,true,28038412407.36,16.64,57
2022,SyntheticCorp_0380,Synthetic,Finance,UAE,Chatbots,SME,true,27326470.26,11.76,80
2022,SyntheticCorp_0381,Synthetic,Logistics,Japan,Recommendation Systems,Enterprise,true,42156422474.9,20.5,40
2022,SyntheticCorp_0382,Synthetic,Healthcare,Japan,Fraud Detection,SME,true,18155185.43,38.96,47
2022,SyntheticCorp_0383,Synthetic,Logistics,Canada,AI Trading,Enterprise,true,2892718768.75,19.87,48
2022,SyntheticCorp_0384,Synthetic,Logistics,UK,Autonomous Driving,SME,true,24040002.63,22.26,79
2022,SyntheticCorp_0385,Synthetic,Telecom,India,Demand Forecasting,SME,true,20341672.42,30.36,85
2022,SyntheticCorp_0386,Synthetic,Technology,China,Not adopted,SME,false,16143360.7,0.0,23
2022,SyntheticCorp_0387,Synthetic,Finance,UK,Autonomous Driving,Enterprise,true,10869232298.3,28.43,77
2022,SyntheticCorp_0388,Synthetic,Logistics,USA,Not adopted,SME,false,34739576.98,0.0,8
2022,SyntheticCorp_0389,Synthetic,E-commerce,China,Predictive Maintenance,SME,true,7632606.1,29.15,84
2022,SyntheticCorp_0390,Synthetic,Finance,China,Not adopted,SME,false,35326891.28,0.0,17
2022,SyntheticCorp_0391,Synthetic,Healthcare,USA,Demand Forecasting,SME,true,23874882.36,38.61,76
2022,SyntheticCorp_0392,Synthetic,Retail,UAE,Predictive Maintenance,Enterprise,true,30307855775.28,37.78,45
2022,SyntheticCorp_0393,Synthetic,Manufacturing,UAE,Autonomous Driving,SME,true,31793186.29,31.25,76
2022,SyntheticCorp_0394,Synthetic,Telecom,Germany,Autonomous Driving,SME,true,18948499.43,22.56,67
2022,SyntheticCorp_0395,Synthetic,Finance,UK,Chatbots,SME,true,1231274.2,35.29,57
2022,SyntheticCorp_0396,Synthetic,Manufacturing,UK,Recommendation Systems,SME,true,47899344.83,17.23,58
2022,SyntheticCorp_0397,Synthetic,Manufacturing,Canada,Not adopted,Enterprise,false,7068081992.35,0.0,31
2022,SyntheticCorp_0398,Synthetic,Finance,Canada,Robotics,SME,true,7788722.14,39.87,45
2022,SyntheticCorp_0399,Synthetic,Logistics,Canada,Predictive Maintenance,Enterprise,true,39777039183.08,25.41,46
2022,SyntheticCorp_0400,Synthetic,Telecom,Germany,Not adopted,Enterprise,false,39026518168.58,0.0,2
2022,SyntheticCorp_0401,Synthetic,Finance,UAE,Demand Forecasting,SME,true,33344740.67,20.74,61
2022,SyntheticCorp_0402,Synthetic,Telecom,UAE,Generative AI,Enterprise,true,34198767993.36,13.71,42
2022,SyntheticCorp_0403,Synthetic,Manufacturing,USA,Medical Imaging AI,Enterprise,true,24556185315.08,33.58,77
2022,SyntheticCorp_0404,Synthetic,Manufacturing,Japan,Customer Segmentation,Enterprise,true,46958194593.49,31.62,57
2022,SyntheticCorp_0405,Synthetic,Energy,Canada,AI Trading,SME,true,10655591.09,22.66,44
2022,SyntheticCorp_0406,Synthetic,Manufacturing,Canada,Not adopted,SME,false,36780513.25,0.0,30
2022,SyntheticCorp_0407,Synthetic,Telecom,UK,Robotics,SME,true,8035272.85,28.26,46
2022,SyntheticCorp_0408,Synthetic,Telecom,Brazil,AI Trading,Enterprise,true,38658095154.44,28.25,58
2022,SyntheticCorp_0409,Synthetic,Healthcare,Canada,Predictive Maintenance,SME,true,27335452.04,36.61,66
2022,SyntheticCorp_0410,Synthetic,Technology,UK,Chatbots,Enterprise,true,45868967611.33,17.75,78
2022,SyntheticCorp_0411,Synthetic,Finance,Brazil,Medical Imaging AI,SME,true,29347624.56,15.37,46
2022,SyntheticCorp_0412,Synthetic,Finance,USA,Fraud Detection,Enterprise,true,15481459670.25,27.25,41
2022,SyntheticCorp_0413,Synthetic,Manufacturing,Japan,Demand Forecasting,SME,true,31108221.51,20.45,54
2022,SyntheticCorp_0414,Synthetic,Telecom,Brazil,AI Trading,SME,true,5266694.06,24.35,46
2022,SyntheticCorp_0415,Synthetic,Finance,USA,Recommendation Systems,Enterprise,true,41661214976.13,19.29,63
2022,SyntheticCorp_0416,Synthetic,Manufacturing,India,Medical Imaging AI,SME,true,47314872.37,29.11,46
2022,SyntheticCorp_0417,Synthetic,E-commerce,India,Not adopted,SME,false,22659664.15,0.0,6
2022,SyntheticCorp_0418,Synthetic,Technology,Japan,Recommendation Systems,Enterprise,true,11117199418.43,16.53,47
2022,SyntheticCorp_0419,Synthetic,Technology,USA,Not adopted,SME,false,13878162.74,0.0,34
2022,SyntheticCorp_0420,Synthetic,Healthcare,USA,Demand Forecasting,SME,true,47311503.63,33.26,65
2022,SyntheticCorp_0421,Synthetic,Manufacturing,India,Not adopted,Enterprise,false,4731701760.46,0.0,28
2022,SyntheticCorp_0422,Synthetic,Logistics,UK,Recommendation Systems,Enterprise,true,5464011109.86,26.4,63
2022,SyntheticCorp_0423,Synthetic,Healthcare,India,AI Trading,SME,true,36232575.41,39.08,51
2022,SyntheticCorp_0424,Synthetic,Manufacturing,UAE,Recommendation Systems,Enterprise,true,49772841473.93,21.54,73
2022,SyntheticCorp_0425,Synthetic,Finance,UK,Demand Forecasting,SME,true,16443179.16,26.8,71
2022,SyntheticCorp_0426,Synthetic,Telecom,USA,Not adopted,SME,false,18422871.38,0.0,3
2022,SyntheticCorp_0427,Synthetic,E-commerce,UAE,Predictive Maintenance,Enterprise,true,8596689276.62,23.93,82
2022,SyntheticCorp_0428,Synthetic,E-commerce,UK,Autonomous Driving,SME,true,47328224.93,12.29,56
2022,SyntheticCorp_0429,Synthetic,Logistics,USA,Chatbots,SME,true,26515597.58,11.14,83
2022,SyntheticCorp_0430,Synthetic,Healthcare,UK,Demand Forecasting,SME,true,12855160.34,29.09,76
2022,SyntheticCorp_0431,Synthetic,Technology,India,Not adopted,SME,false,26343964.62,0.0,6
2022,SyntheticCorp_0432,Synthetic,Healthcare,India,Not adopted,Enterprise,false,46059212222.7,0.0,9
2022,SyntheticCorp_0433,Synthetic,Logistics,Brazil,Robotics,SME,true,8609131.19,28.35,85
2022,SyntheticCorp_0434,Synthetic,Finance,Canada,Fraud Detection,Enterprise,true,43154639162.83,17.56,43
2022,SyntheticCorp_0435,Synthetic,Retail,Japan,Fraud Detection,SME,true,33442129.41,12.29,48
2022,SyntheticCorp_0436,Synthetic,Healthcare,Canada,Not adopted,SME,false,37133240.5,0.0,30
2022,SyntheticCorp_0437,Synthetic,E-commerce,Brazil,Supply Chain Optimization,Enterprise,true,47493417839.91,34.41,51
2022,SyntheticCorp_0438,Synthetic,Retail,India,Chatbots,Enterprise,true,7353847886.4,12.73,46
2022,SyntheticCorp_0439,Synthetic,Retail,Canada,Not adopted,Enterprise,false,29433099549.32,0.0,16
2022,SyntheticCorp_0440,Synthetic,Retail,China,Not adopted,SME,false,49353829.37,0.0,11
2022,SyntheticCorp_0441,Synthetic,Healthcare,India,AI Trading,SME,true,43729963.54,34.33,48
2022,SyntheticCorp_0442,Synthetic,Manufacturing,Japan,Supply Chain Optimization,SME,true,40369912.71,17.37,75
2022,SyntheticCorp_0443,Synthetic,Retail,Brazil,Demand Forecasting,Enterprise,true,6674461792.72,15.29,74
2022,SyntheticCorp_0444,Synthetic,E-commerce,Germany,Chatbots,SME,true,29709562.77,11.33,48
2022,SyntheticCorp_0445,Synthetic,Finance,Japan,Chatbots,Enterprise,true,47302705219.79,12.72,71
2022,SyntheticCorp_0446,Synthetic,Retail,Germany,Medical Imaging AI,SME,true,31869947.57,14.63,76
2022,SyntheticCorp_0447,Synthetic,Finance,Canada,Robotics,SME,true,8407366.58,39.39,69
2022,SyntheticCorp_0448,Synthetic,Manufacturing,UAE,Not adopted,SME,false,19139610.46,0.0,12
2022,SyntheticCorp_0449,Synthetic,Telecom,UAE,Predictive Maintenance,Enterprise,true,409465071.66,34.38,40
2022,SyntheticCorp_0450,Synthetic,Manufacturing,UAE,Fraud Detection,Enterprise,true,35382782932.77,38.19,83
2022,SyntheticCorp_0451,Synthetic,Finance,India,Medical Imaging AI,SME,true,2964496.27,15.67,83
2022,SyntheticCorp_0452,Synthetic,Healthcare,India,Supply Chain Optimization,SME,true,28444212.32,14.64,71
2022,SyntheticCorp_0453,Synthetic,Energy,UAE,Fraud Detection,Enterprise,true,3866871284.07,13.54,57
2022,SyntheticCorp_0454,Synthetic,Technology,China,Autonomous Driving,Enterprise,true,41643118681.07,10.26,72
2022,SyntheticCorp_0455,Synthetic,E-commerce,Germany,Robotics,Enterprise,true,3141001956.79,28.63,59
2022,SyntheticCorp_0456,Synthetic,Telecom,India,Generative AI,SME,true,7134452.65,28.39,56
2022,SyntheticCorp_0457,Synthetic,E-commerce,Germany,Medical Imaging AI,Enterprise,true,36717191332.17,34.65,57
2022,SyntheticCorp_0458,Synthetic,E-commerce,Germany,AI Trading,Enterprise,true,44775317489.28,10.98,48
2022,SyntheticCorp_0459,Synthetic,Telecom,Canada,Generative AI,SME,true,24475895.61,30.38,56
2022,SyntheticCorp_0460,Synthetic,Manufacturing,UK,Fraud Detection,Enterprise,true,13576822876.87,28.0,65
2022,SyntheticCorp_0461,Synthetic,Logistics,Canada,Recommendation Systems,Enterprise,true,47750093908.16,27.42,82
2022,SyntheticCorp_0462,Synthetic,Retail,UK,Demand Forecasting,Enterprise,true,49810737174.04,25.14,81
2022,SyntheticCorp_0463,Synthetic,E-commerce,Germany,Supply Chain Optimization,Enterprise,true,43819673156.1,10.51,71
2022,SyntheticCorp_0464,Synthetic,Energy,UAE,Demand Forecasting,SME,true,21413738.87,11.98,67
2022,SyntheticCorp_0465,Synthetic,Technology,Brazil,Autonomous Driving,SME,true,25951570.88,14.05,80
2022,SyntheticCorp_0466,Synthetic,Energy,China,Not adopted,Enterprise,false,28333916430.38,0.0,38
2022,SyntheticCorp_0467,Synthetic,Logistics,USA,Not adopted,Enterprise,false,4201928860.4,0.0,9
2022,SyntheticCorp_0468,Synthetic,Manufacturing,USA,Predictive Maintenance,SME,true,17841934.26,28.26,81
2022,SyntheticCorp_0469,Synthetic,E-commerce,India,Fraud Detection,Enterprise,true,11472608092.93,35.36,75
2022,SyntheticCorp_0470,Synthetic,Technology,India,Generative AI,SME,true,5222941.98,13.79,82
2022,SyntheticCorp_0471,Synthetic,E-commerce,Brazil,Robotics,Enterprise,true,49832891014.43,18.07,79
2022,SyntheticCorp_0472,Synthetic,Manufacturing,UAE,Predictive Maintenance,SME,true,2778790.14,31.95,46
2022,SyntheticCorp_0473,Synthetic,Manufacturing,Brazil,Generative AI,SME,true,37640571.78,20.44,71
2022,SyntheticCorp_0474,Synthetic,Telecom,USA,Robotics,SME,true,23845959.29,33.29,71
2022,SyntheticCorp_0475,Synthetic,Logistics,China,Medical Imaging AI,SME,true,6492440.38,29.63,71
2022,SyntheticCorp_0476,Synthetic,Healthcare,India,Supply Chain Optimization,Enterprise,true,44457286341.53,29.63,43
2022,SyntheticCorp_0477,Synthetic,Technology,Canada,Fraud Detection,Enterprise,true,33713729566.01,25.38,62
2022,SyntheticCorp_0478,Synthetic,E-commerce,UK,Generative AI,Enterprise,true,4422645505.73,11.06,57
2022,SyntheticCorp_0479,Synthetic,Finance,USA,Not adopted,SME,false,34529593.63,0.0,35
2022,SyntheticCorp_0480,Synthetic,Manufacturing,UK,Generative AI,SME,true,1956168.5,13.29,42
2022,SyntheticCorp_0481,Synthetic,Manufacturing,Canada,Not adopted,SME,false,3981017.9,0.0,9
2022,SyntheticCorp_0482,Synthetic,Retail,Japan,AI Trading,Enterprise,true,6684941695.16,29.25,80
2022,SyntheticCorp_0483,Synthetic,Retail,China,Autonomous Driving,Enterprise,true,16394188372.83,30.83,58
2022,SyntheticCorp_0484,Synthetic,Manufacturing,UK,Demand Forecasting,Enterprise,true,27432253808.81,14.27,57
2022,SyntheticCorp_0485,Synthetic,Finance,UK,Not adopted,SME,false,19374151.32,0.0,9
2022,SyntheticCorp_0486,Synthetic,E-commerce,UK,Generative AI,Enterprise,true,30233765246.12,16.29,85
2022,SyntheticCorp_0487,Synthetic,Technology,Canada,Supply Chain Optimization,Enterprise,true,3719011834.83,27.34,65
2022,SyntheticCorp_0488,Synthetic,Energy,UAE,Generative AI,Enterprise,true,14102737671.42,21.25,53
2022,SyntheticCorp_0489,Synthetic,Manufacturing,China,Fraud Detection,Enterprise,true,18991247197.34,18.8,68
2022,SyntheticCorp_0490,Synthetic,Telecom,USA,Customer Segmentation,Enterprise,true,802355014.53,14.26,52
2022,SyntheticCorp_0491,Synthetic,Logistics,Canada,Demand Forecasting,Enterprise,true,25487234294.96,24.28,83
2022,SyntheticCorp_0492,Synthetic,Energy,Canada,Recommendation Systems,SME,true,10547683.01,19.32,84
2022,SyntheticCorp_0493,Synthetic,E-commerce,UK,Chatbots,Enterprise,true,28106802362.08,10.01,67
2022,SyntheticCorp_0494,Synthetic,Technology,Canada,Not adopted,SME,false,30182891.89,0.0,19
2022,SyntheticCorp_0495,Synthetic,Logistics,UK,Medical Imaging AI,Enterprise,true,13404059222.87,36.37,44
2022,SyntheticCorp_0496,Synthetic,Energy,UAE,Supply Chain Optimization,SME,true,17333067.9,21.88,83
2022,SyntheticCorp_0497,Synthetic,Energy,Japan,Robotics,Enterprise,true,41067397967.92,29.44,61
2022,SyntheticCorp_0498,Synthetic,E-commerce,Canada,Demand Forecasting,SME,true,13175236.79,32.29,80
2022,SyntheticCorp_0499,Synthetic,Manufacturing,China,Demand Forecasting,Enterprise,true,74742618.53,37.18,61
2022,SyntheticCorp_0500,Synthetic,Telecom,China,Chatbots,SME,true,6910399.85,14.44,72
2022,SyntheticCorp_0501,Synthetic,Telecom,India,Supply Chain Optimization,SME,true,42516876.87,12.66,64
2022,SyntheticCorp_0502,Synthetic,Healthcare,UAE,AI Trading,SME,true,31628763.15,13.89,70
2022,SyntheticCorp_0503,Synthetic,E-commerce,USA,Fraud Detection,SME,true,36623706.94,37.51,40
2022,SyntheticCorp_0504,Synthetic,E-commerce,Brazil,Predictive Maintenance,SME,true,22824667.08,13.6,52
2022,SyntheticCorp_0505,Synthetic,Telecom,China,Recommendation Systems,SME,true,29031774.8,18.37,47
2022,SyntheticCorp_0506,Synthetic,Energy,Japan,Not adopted,Enterprise,false,11806560678.96,0.0,30
2022,SyntheticCorp_0507,Synthetic,Telecom,USA,Predictive Maintenance,SME,true,12830498.79,22.05,55
2022,SyntheticCorp_0508,Synthetic,E-commerce,Brazil,Predictive Maintenance,SME,true,43178938.02,26.19,44
2022,SyntheticCorp_0509,Synthetic,Finance,Brazil,Supply Chain Optimization,SME,true,17614325.66,12.79,78
2022,SyntheticCorp_0510,Synthetic,Technology,UAE,Customer Segmentation,SME,true,13206916.95,28.81,53
2022,SyntheticCorp_0511,Synthetic,Manufacturing,UK,Not adopted,SME,false,29402416.77,0.0,10
2022,SyntheticCorp_0512,Synthetic,Telecom,UK,Not adopted,Enterprise,false,38330139255.0,0.0,39
2022,SyntheticCorp_0513,Synthetic,Energy,Germany,Customer Segmentation,Enterprise,true,23295705317.63,28.67,44
2022,SyntheticCorp_0514,Synthetic,Technology,USA,Autonomous Driving,Enterprise,true,8682291480.95,25.97,73
2022,SyntheticCorp_0515,Synthetic,E-commerce,Canada,Fraud Detection,SME,true,25067169.24,18.6,78
2022,SyntheticCorp_0516,Synthetic,E-commerce,UAE,Generative AI,Enterprise,true,9434937450.05,32.28,43
2022,SyntheticCorp_0517,Synthetic,Finance,USA,Predictive Maintenance,SME,true,46900808.75,29.71,79
2022,SyntheticCorp_0518,Synthetic,Logistics,Japan,Autonomous Driving,SME,true,19451932.67,16.35,76
2022,SyntheticCorp_0519,Synthetic,Energy,Germany,Demand Forecasting,Enterprise,true,11277117256.8,32.73,76
2022,SyntheticCorp_0520,Synthetic,Healthcare,UAE,Generative AI,Enterprise,true,30869819159.86,18.3,67
2022,SyntheticCorp_0521,Synthetic,Manufacturing,India,AI Trading,SME,true,8287361.28,31.61,68
2022,SyntheticCorp_0522,Synthetic,Manufacturing,Germany,Medical Imaging AI,Enterprise,true,33409733372.94,26.07,68
2022,SyntheticCorp_0523,Synthetic,Manufacturing,USA,AI Trading,Enterprise,true,36565635950.95,39.89,48
2022,SyntheticCorp_0524,Synthetic,Retail,China,Customer Segmentation,Enterprise,true,29516653414.24,30.85,75
2022,SyntheticCorp_0525,Synthetic,Retail,Japan,Generative AI,SME,true,47014910.77,22.7,46
2022,SyntheticCorp_0526,Synthetic,Manufacturing,Japan,Autonomous Driving,Enterprise,true,8015373342.67,10.7,77
2022,SyntheticCorp_0527,Synthetic,Finance,Germany,Autonomous Driving,Enterprise,true,45974218652.81,39.8,75
2022,SyntheticCorp_0528,Synthetic,Retail,Brazil,Demand Forecasting,Enterprise,true,14223850626.93,31.0,71
2022,SyntheticCorp_0529,Synthetic,Logistics,Brazil,Not adopted,SME,false,37515134.07,0.0,25
2022,SyntheticCorp_0530,Synthetic,Technology,Canada,Predictive Maintenance,SME,true,26830121.26,36.49,48
2022,SyntheticCorp_0531,Synthetic,Energy,Canada,Supply Chain Optimization,Enterprise,true,34813582820.17,24.34,54
2022,SyntheticCorp_0532,Synthetic,Telecom,Germany,Customer Segmentation,SME,true,28025721.41,22.96,61
2022,SyntheticCorp_0533,Synthetic,Healthcare,India,Not adopted,Enterprise,false,17279717224.85,0.0,12
2022,SyntheticCorp_0534,Synthetic,Finance,UAE,AI Trading,SME,true,18593894.63,33.98,81
2022,SyntheticCorp_0535,Synthetic,Telecom,UK,Not adopted,Enterprise,false,47155062377.33,0.0,9
2022,SyntheticCorp_0536,Synthetic,Energy,Germany,Not adopted,SME,false,14991938.02,0.0,22
2022,SyntheticCorp_0537,Synthetic,Logistics,Canada,Robotics,SME,true,13825729.85,23.81,48
2022,SyntheticCorp_0538,Synthetic,Manufacturing,USA,Not adopted,SME,false,11014941.41,0.0,35
2022,SyntheticCorp_0539,Synthetic,E-commerce,Canada,Recommendation Systems,Enterprise,true,13535551372.91,31.21,58
2022,SyntheticCorp_0540,Synthetic,Manufacturing,Japan,Not adopted,SME,false,43100505.81,0.0,20
2022,SyntheticCorp_0541,Synthetic,Technology,Japan,AI Trading,SME,true,24625328.08,23.41,69
2022,SyntheticCorp_0542,Synthetic,Telecom,China,Customer Segmentation,SME,true,3022564.26,25.19,57
2022,SyntheticCorp_0543,Synthetic,Manufacturing,UK,Medical Imaging AI,Enterprise,true,31511293806.67,39.39,83
2022,SyntheticCorp_0544,Synthetic,Healthcare,India,Supply Chain Optimization,Enterprise,true,12567542924.12,38.83,79
2022,SyntheticCorp_0545,Synthetic,Telecom,India,Chatbots,SME,true,24648388.76,13.88,77
2022,SyntheticCorp_0546,Synthetic,Energy,India,AI Trading,SME,true,16916237.35,21.48,60
2022,SyntheticCorp_0547,Synthetic,E-commerce,UK,Robotics,SME,true,33810513.95,30.56,85
2022,SyntheticCorp_0548,Synthetic,E-commerce,China,Not adopted,SME,false,13324696.76,0.0,7
2022,SyntheticCorp_0549,Synthetic,Manufacturing,Brazil,Supply Chain Optimization,Enterprise,true,15027055390.72,12.69,46
2022,SyntheticCorp_0550,Synthetic,Finance,UAE,Robotics,SME,true,41762635.65,21.24,47
2022,SyntheticCorp_0551,Synthetic,Retail,USA,Chatbots,SME,true,33305340.02,38.94,44
2022,SyntheticCorp_0552,Synthetic,Retail,Germany,Autonomous Driving,Enterprise,true,44325363435.51,31.41,69
2022,SyntheticCorp_0553,Synthetic,E-commerce,India,Generative AI,SME,true,30643795.64,31.03,78
2022,SyntheticCorp_0554,Synthetic,Telecom,Germany,Chatbots,SME,true,22492666.31,34.15,67
2022,SyntheticCorp_0555,Synthetic,Retail,China,Medical Imaging AI,SME,true,9724175.17,23.02,51
2022,SyntheticCorp_0556,Synthetic,Finance,Canada,Supply Chain Optimization,Enterprise,true,31344105576.3,37.14,84
2022,SyntheticCorp_0557,Synthetic,Finance,Japan,Chatbots,SME,true,45700883.68,14.94,77
2022,SyntheticCorp_0558,Synthetic,Finance,India,Recommendation Systems,SME,true,36628267.02,10.32,42
2022,SyntheticCorp_0559,Synthetic,E-commerce,UAE,Fraud Detection,SME,true,6893574.98,14.89,52
2022,SyntheticCorp_0560,Synthetic,E-commerce,Germany,AI Trading,SME,true,24565744.38,36.56,73
2022,SyntheticCorp_0561,Synthetic,Healthcare,Japan,Robotics,SME,true,2916674.38,25.21,61
2022,SyntheticCorp_0562,Synthetic,Energy,UAE,Supply Chain Optimization,SME,true,41981534.6,28.02,63
2022,SyntheticCorp_0563,Synthetic,E-commerce,USA,Demand Forecasting,Enterprise,true,36520822322.18,13.11,45
2022,SyntheticCorp_0564,Synthetic,Technology,China,Not adopted,SME,false,11388736.68,0.0,25
2022,SyntheticCorp_0565,Synthetic,E-commerce,USA,Not adopted,Enterprise,false,27995772021.87,0.0,5
2022,SyntheticCorp_0566,Synthetic,Energy,Canada,Robotics,Enterprise,true,40286098346.3,37.28,56
2022,SyntheticCorp_0567,Synthetic,Telecom,Japan,Autonomous Driving,SME,true,30889148.87,11.36,52
2022,SyntheticCorp_0568,Synthetic,Retail,India,Not adopted,SME,false,13275391.13,0.0,16
